XP_046633338.1	PTHR19863:SF5	WD REPEAT-CONTAINING PROTEIN 47	0	1055.0	9-823
XP_046644334.1	PTHR12062:SF9	FI02046P	4.8e-194	646.1	47-530
XP_046644244.1	PTHR11426:SF194	HISTONE H3	5.3e-99	329.9	1-136
XP_046654309.1	PTHR31350:SF21	F-BOX ONLY PROTEIN 21	2.5e-70	238.2	17-621
XP_046636052.1	PTHR47966:SF42	CATHEPSIN D	1.7e-130	436.1	11-389
XP_046639895.1	PTHR11686:SF9	GAMMA-GLUTAMYL TRANSPEPTIDASE, ISOFORM A	2.5e-220	733.3	172-728
XP_046635289.1	PTHR24253	TRANSMEMBRANE PROTEASE SERINE	8.6e-84	282.0	56-302
XP_046634502.1	PTHR46001:SF2	DH DOMAIN-CONTAINING PROTEIN	4.1e-71	240.5	1-515
XP_046656213.1	PTHR21312:SF28	KAZAL-LIKE DOMAIN-CONTAINING PROTEIN-RELATED	9.8e-21	74.9	37-137
XP_046650439.1	PTHR45080:SF24	PROTEIN AMALGAM-LIKE PROTEIN	1.4e-85	288.5	54-446
XP_046632137.1	PTHR24403:SF67	ENHANCER OF VARIEGATION 3-9-RELATED	6.1e-54	184.3	27-1002
XP_046642996.1	PTHR11829:SF394	TRANSCRIPTION FACTOR FOXL2	9.8e-83	279.6	38-455
XP_046632080.1	PTHR34009	PROTEIN STAR	1.6e-98	330.8	53-333
XP_046647701.1	PTHR35378	UNNAMED PRODUCT	5.7e-07	29.8	63-379
XP_046642742.1	PTHR14237:SF80	MOLYBDENUM COFACTOR SULFURASE	6.5e-174	580.3	9-751
XP_046650666.1	PTHR12287:SF23	AROUSER, ISOFORM A-RELATED	4.6e-255	849.3	20-731
XP_046635372.1	PTHR16234	SIMILAR TO HYPOTHETICAL PROTEIN FLJ20508	1.6e-40	139.4	2-194
XP_046657656.1	PTHR44927	FK506-BINDING PROTEIN 15	1.7e-57	195.9	10-645
XP_046633226.1	PTHR46451	RAS-RESPONSIVE ELEMENT-BINDING PROTEIN 1	0	1034.9	2-1519
XP_046636139.1	PTHR10380:SF173	CUTICULAR PROTEIN 47EG-RELATED	1.4e-29	103.7	4-177
XP_046641563.1	PTHR14741	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE RELATED	3e-107	359.3	236-503
XP_046655579.1	PTHR21242:SF0	TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 10	1.5e-54	185.4	17-156
XP_046635175.1	PTHR46035:SF1	TETRATRICOPEPTIDE REPEAT PROTEIN 4	1.1e-101	341.1	22-388
XP_046653218.1	PTHR21435	UNCHARACTERIZED	1.1e-61	208.5	36-206
XP_046656535.1	PTHR46194	PEPTIDYL-TRNA HYDROLASE PTRHD1-RELATED	2.7e-54	183.6	3-118
XP_046655933.1	PTHR24034:SF189	COMPLEMENT COMPONENT C1Q RECEPTOR	5.8e-37	128.8	647-1096
XP_046650812.1	PTHR14003:SF17	TRANSCRIPTION FACTOR YY2	2.1e-118	397.3	12-367
XP_046654762.1	PTHR16950:SF16	ZINC TRANSPORTER ZIP13	4.3e-104	349.7	3-324
XP_046636333.1	PTHR22760:SF4	GPI MANNOSYLTRANSFERASE 3	9.6e-137	457.5	4-479
XP_046652321.1	PTHR24412:SF396	INFLUENZA VIRUS NS1A-BINDING PROTEIN	3.5e-250	832.2	76-738
XP_046631590.1	PTHR46461:SF1	KELCH DOMAIN-CONTAINING PROTEIN 3	2.8e-177	590.0	2-389
XP_046656972.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	7.2e-41	141.8	1-187
XP_046648299.1	PTHR13954:SF6	ENDORIBONUCLEASE	8.5e-63	213.2	225-490
XP_046646641.1	PTHR13817:SF102	DOWN SYNDROME CELL ADHESION MOLECULE-LIKE PROTEIN DSCAM2	1.7e-264	881.3	13-1702
XP_046652264.1	PTHR24082:SF473	ECDYSONE-INDUCED PROTEIN 75B, ISOFORM B	1.1e-157	526.0	74-495
XP_046637003.1	PTHR34009	PROTEIN STAR	1.9e-104	350.3	40-365
XP_046642839.1	PTHR11878:SF74	NA/CA-EXCHANGE PROTEIN, ISOFORM G	9.5e-244	811.8	12-823
XP_046651001.1	PTHR46780	PROTEIN EVA-1	1.3e-28	100.5	65-206
XP_046637638.1	PTHR34008	REPETITIVE PROLINE-RICH CELL WALL PROTEIN 1	1.1e-12	48.8	1-340
XP_046657993.1	PTHR24249:SF418	G_PROTEIN_RECEP_F1_2 DOMAIN-CONTAINING PROTEIN	4.7e-68	230.6	59-440
XP_046630739.1	PTHR47535:SF1	MUSCLE-SPECIFIC PROTEIN 300 KDA, ISOFORM G	0	13286.7	341-15383
XP_046652804.1	PTHR13780:SF122	5'-AMP-ACTIVATED PROTEIN KINASE SUBUNIT GAMMA-2	1.1e-177	593.1	235-558
XP_046641403.1	PTHR22812:SF159	CHROMOBOX PROTEIN HOMOLOG 1	1.4e-49	169.2	8-195
XP_046632251.1	PTHR44054:SF1	SYNAPTIC VESICLE MEMBRANE PROTEIN VAT-1 HOMOLOG	5.4e-169	562.6	50-448
XP_046650625.1	PTHR22639:SF5	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	0.00014	22.0	193-252
XP_046633265.1	PTHR13954	IRE1-RELATED	1.2e-48	166.6	41-384
XP_046643767.1	PTHR22890:SF2	MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 11	4.4e-26	92.2	1-112
XP_046640070.1	PTHR10353:SF324	ZP DOMAIN-CONTAINING PROTEIN	7.1e-91	305.6	27-255
XP_046642653.1	PTHR45786:SF24	HELITRON_LIKE_N DOMAIN-CONTAINING PROTEIN	3e-122	409.9	1-369
XP_046634462.1	PTHR45627:SF1	ADENYLATE CYCLASE TYPE 8	0	1404.9	30-1256
XP_046653356.1	PTHR13318:SF247	GH16156P-RELATED	2.2e-52	179.6	1-500
XP_046642412.1	PTHR24637:SF377	COL_CUTICLE_N DOMAIN-CONTAINING PROTEIN	1.1e-50	173.1	164-545
XP_046647554.1	PTHR10670	DNA POLYMERASE EPSILON CATALYTIC SUBUNIT A	0	3005.4	32-2235
XP_046640564.1	PTHR15021:SF0	DISCO-RELATED, ISOFORM A-RELATED	0	1048.1	30-1305
XP_046646837.1	PTHR11239:SF12	DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC10	2.4e-33	116.3	2-107
XP_046654194.1	PTHR12236:SF95	CUTICULAR PROTEIN 76BD, ISOFORM C-RELATED	4.1e-170	568.7	1-873
XP_046640493.1	PTHR34524:SF11	CALCYPHOSINE-LIKE A	4.5e-99	331.2	7-211
XP_046633020.1	PTHR12341	5'->3' EXORIBONUCLEASE	1.3e-160	537.5	1-647
XP_046641050.1	PTHR16100	PHOSPHOINOSITIDE-INTERACTING PROTEIN FAMILY MEMBER	0.00094	20.0	75-178
XP_046649449.1	PTHR12156:SF5	KINESIN-LIKE PROTEIN UNC-104	0	1664.3	8-1223
XP_046638313.1	PTHR46791:SF11	ZGC:174680	7.6e-75	253.6	29-306
XP_046652576.1	PTHR48034:SF14	TRANSFORMER-2 PROTEIN HOMOLOG ALPHA	6.3e-54	184.1	6-258
XP_046630901.1	PTHR12751:SF5	PHOSPHATASE AND ACTIN REGULATOR 2	2.7e-99	335.0	191-1294
XP_046647896.1	PTHR24068:SF419	E2 UBIQUITIN-CONJUGATING ENZYME	6.7e-94	314.7	2-178
XP_046644072.1	PTHR12306:SF22	DNAATION FACTOR-RELATED PROTEIN 2, ISOFORM B	1.7e-169	565.5	4-469
XP_046637450.1	PTHR21143:SF104	GUSTATORY RECEPTOR-RELATED	4.3e-11	43.5	19-113
XP_046638989.1	PTHR11475:SF115	CHORION PEROXIDASE	0	1075.4	234-942
XP_046650091.1	PTHR10502:SF177	ANNEXIN B10	1.8e-118	396.1	24-332
XP_046638119.1	PTHR11929:SF232	ALPHA-(1,3)-FUCOSYLTRANSFERASE FUT-1	1.2e-141	472.9	31-401
XP_046630684.1	PTHR19134:SF430	RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE DELTA	0	1913.7	207-2104
XP_046656160.1	PTHR12447:SF31	LD31969P	1.9e-224	747.2	7-644
XP_046653381.1	PTHR10073:SF54	PMS1 PROTEIN HOMOLOG 1	5.9e-155	518.5	9-850
XP_046646592.1	PTHR22722:SF5	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 1B	0	4133.1	36-4744
XP_046645999.1	PTHR43908	AT29763P-RELATED	9.4e-112	375.1	1-368
XP_046658149.1	PTHR21738	UNCHARACTERIZED	9.4e-53	180.0	38-318
XP_046638545.1	PTHR43758:SF2	7,8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE	1.1e-52	178.9	2-147
XP_046635034.1	PTHR10342:SF273	RE14504P	3.2e-213	709.4	10-550
XP_046632286.1	PTHR11929:SF145	ALPHA 1,3 FUCOSYLTRANSFERASE-RELATED	6.9e-109	365.3	12-370
XP_046647573.1	PTHR24258	SERINE PROTEASE-RELATED	1.3e-07	31.5	70-618
XP_046637094.1	PTHR32235	NON-HOMOLOGOUS END-JOINING FACTOR 1	3.7e-50	171.6	6-250
XP_046648817.1	PTHR24364:SF18	LP06937P	2e-38	133.2	7-223
XP_046647939.1	PTHR14152:SF5	U4/U6.U5 TRI-SNRNP-ASSOCIATED PROTEIN 1	3e-161	539.0	15-736
XP_046640276.1	PTHR24118:SF99	ANKYRIN REPEAT AND SOCS BOX PROTEIN 15	1.1e-35	124.2	2-252
XP_046653077.1	PTHR24056:SF129	CYCLIN-DEPENDENT KINASE 4	1.5e-121	405.7	41-335
XP_046657904.1	PTHR11969:SF54	MAX-BINDING PROTEIN MNT	6.5e-60	204.6	1-843
XP_046639977.1	PTHR24416:SF600	PDGF-AND VEGF-RECEPTOR RELATED, ISOFORM J	1.4e-18	67.1	1-124
XP_046638022.1	PTHR10201:SF291	MATRIX METALLOPROTEINASE 1, ISOFORM C-RELATED	4.6e-93	313.0	29-378
XP_046650760.1	PTHR13859:SF11	GRUNGE, ISOFORM J	1.6e-279	931.2	23-2085
XP_046642674.1	PTHR12137	CARBOHYDRATE SULFOTRANSFERASE	4e-72	243.8	42-319
XP_046654810.1	PTHR21522:SF32	OTOPETRIN-LIKE	2.9e-168	561.2	291-973
XP_046657750.1	PTHR23404:SF3	MAP3K12-BINDING INHIBITORY PROTEIN 1	1.4e-50	173.1	8-180
XP_046641494.1	PTHR23263	SMALL PROLINE-RICH PROTEIN	9.3e-16	58.6	45-139
XP_046638568.1	PTHR19338:SF7	MITOCHONDRIAL IMPORT INNER MEMBRANE TRANSLOCASE SUBUNIT TIM8 B	9.8e-35	119.3	40-119
XP_046652893.1	PTHR12837:SF14	POLY(ADP-RIBOSE) GLYCOHYDROLASE	9.4e-68	229.7	133-1332
XP_046649719.1	PTHR12542:SF41	EXOCYST COMPLEX COMPONENT 7	1.7e-102	344.8	17-691
XP_046645836.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	8e-91	305.8	286-538
XP_046641281.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	1.9e-46	160.0	1-239
XP_046641927.1	PTHR24291:SF189	CYTOCHROME P450 4D1-RELATED	1.9e-185	617.8	37-527
XP_046633957.1	PTHR13954	IRE1-RELATED	3.4e-63	214.6	2-275
XP_046657681.1	PTHR18884:SF83	AAA DOMAIN-CONTAINING PROTEIN-RELATED	6.9e-76	256.5	543-965
XP_046631683.1	PTHR15315:SF74	E3 UBIQUITIN-PROTEIN LIGASE NRDP1	3.5e-119	398.4	1-301
XP_046634840.1	PTHR14744:SF15	N-ALPHA-ACETYLTRANSFERASE 60	5.6e-74	249.2	1065-1279
XP_046636016.1	PTHR23353	RAB-GAP/TBC-RELATED	2.9e-10	39.0	113-423
XP_046636369.1	PTHR13793:SF162	ALHAMBRA, ISOFORM P	5.5e-70	237.7	27-502
XP_046646190.1	PTHR11671:SF1	V-TYPE PROTON ATPASE SUBUNIT D	2.1e-105	352.2	1-244
XP_046654735.1	PTHR36649	UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN	1.7e-87	294.0	59-327
XP_046656028.1	PTHR11200:SF163	TYPE II INOSITOL 1,4,5-TRISPHOSPHATE 5-PHOSPHATASE	1.7e-250	834.2	15-859
XP_046651504.1	PTHR12277:SF72	ALPHA/BETA HYDROLASE DOMAIN-CONTAINING PROTEIN 16A	3.4e-188	626.8	46-531
XP_046641539.1	PTHR34652	AGAP002134-PA	2e-08	35.5	1-90
XP_046636163.1	PTHR22768	UNCHARACTERIZED	2e-56	191.2	11-198
XP_046642203.1	PTHR12430	MITOCHONDRIAL IMPORT RECEPTOR SUBUNIT TOM20	5.9e-59	198.6	6-152
XP_046638340.1	PTHR21308:SF1	PHYTANOYL-COA DIOXYGENASE, PEROXISOMAL	1.4e-135	452.7	23-314
XP_046637642.1	PTHR31248	DOMAIN PROTEIN, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G04290)-RELATED	0.00016	22.9	57-125
XP_046652144.1	PTHR11242:SF10	TPR_REGION DOMAIN-CONTAINING PROTEIN	7.9e-51	173.7	23-211
XP_046632601.1	PTHR13351:SF1	RENIN RECEPTOR	1e-69	236.3	3-306
XP_046655969.1	PTHR11552:SF227	GLUCOSE DEHYDROGENASE [FAD, QUINONE]-LIKE PROTEIN	2.8e-295	980.9	433-1003
XP_046638230.1	PTHR13462:SF16	CALCIUM UNIPORTER PROTEIN, MITOCHONDRIAL	5.5e-106	355.3	35-337
XP_046641973.1	PTHR24197:SF44	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 54	1e-45	157.1	91-508
XP_046644317.1	PTHR46756:SF16	GAS2-LIKE PROTEIN 1	6.2e-139	465.5	28-908
XP_046643421.1	PTHR18945:SF879	ACETYLCHOLINE RECEPTOR	2.9e-144	481.5	33-366
XP_046656046.1	PTHR10380:SF173	CUTICULAR PROTEIN 47EG-RELATED	2.1e-32	112.9	4-156
XP_046647527.1	PTHR11037:SF20	PROTEIN GRAINYHEAD	4.9e-199	664.1	44-1107
XP_046650463.1	PTHR46555	UBIQUITIN-LIKE PROTEIN 4A	5.2e-32	111.6	1-133
XP_046631451.1	PTHR13906:SF14	LYSOPHOSPHOLIPID ACYLTRANSFERASE 5	1.2e-189	631.7	10-462
XP_046644164.1	PTHR24028:SF328	CADHERIN-3	1.8e-102	344.7	6-1081
XP_046657453.1	PTHR11954:SF6	MACROPHAGE MIGRATION INHIBITORY FACTOR	8.3e-42	142.8	109-369
XP_046632114.1	PTHR10890:SF3	CYSTEINE--TRNA LIGASE, CYTOPLASMIC	9.6e-263	874.1	11-681
XP_046649687.1	PTHR24072:SF156	RHO-RELATED BTB DOMAIN CONTAINING, ISOFORM B	1.5e-204	682.3	7-722
XP_046647051.1	PTHR23329	TUFTELIN-INTERACTING PROTEIN 11-RELATED	3.3e-30	105.7	16-180
XP_046631764.1	PTHR11178:SF46	NFU1 IRON-SULFUR CLUSTER SCAFFOLD HOMOLOG, MITOCHONDRIAL	6.8e-100	333.8	48-259
XP_046640061.1	PTHR11937:SF547	POTE ANKYRIN DOMAIN FAMILY MEMBER E-RELATED	0	1060.1	3-376
XP_046653023.1	PTHR23505:SF13	PROTEIN SPINSTER HOMOLOG 1	9.7e-122	407.7	56-490
XP_046636702.1	PTHR14057:SF47	HOMEOBOX PROTEIN ONECUT	7.9e-122	409.0	7-528
XP_046632367.1	PTHR12496:SF0	METHYLTRANSFERASE-LIKE PROTEIN 25	3.3e-105	353.7	4-469
XP_046650856.1	PTHR21650:SF4	MEMBRALIN	6.6e-196	653.2	37-564
XP_046641212.1	PTHR46052	PHOSDUCIN-LIKE PROTEIN	3.6e-83	280.1	1-279
XP_046634629.1	PTHR23110:SF99	BROAD-COMPLEX CORE PROTEIN ISOFORM 6	1.6e-83	282.6	171-950
XP_046657866.1	PTHR11596	ALKALINE PHOSPHATASE	1e-187	625.4	18-525
XP_046640974.1	PTHR12236	STRUCTURAL CONTITUENT OF CUTICLE	1.1e-24	88.4	7-370
XP_046654843.1	PTHR24206:SF104	SUBFAMILY NOT NAMED	1.2e-09	38.1	778-1132
XP_046651680.1	PTHR45973:SF8	LEUCINE-RICH REPEAT-CONTAINING PROTEIN 49	1.3e-53	183.0	34-199
XP_046634435.1	PTHR34652	AGAP002134-PA	4.1e-13	50.6	8-96
XP_046633145.1	PTHR24078:SF568	DNAJ HOMOLOG SUBFAMILY B MEMBER 1	2e-135	451.9	3-363
XP_046653549.1	PTHR48102:SF7	ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPX-LIKE, MITOCHONDRIAL	1.2e-192	641.7	80-593
XP_046633232.1	PTHR12299:SF17	AT19571P-RELATED	3.1e-59	202.4	1-393
XP_046630838.1	PTHR12345:SF16	X11L, ISOFORM F-RELATED	0	1053.6	354-1949
XP_046633342.1	PTHR31248:SF2	DOMAIN PROTEIN, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G04290)-RELATED	3.5e-39	136.2	558-906
XP_046647280.1	PTHR11426:SF194	HISTONE H3	5.3e-99	329.9	1-136
XP_046650503.1	PTHR10676:SF352	CYTOPLASMIC DYNEIN 2 HEAVY CHAIN 1	0	4791.4	18-4093
XP_046641606.1	PTHR22955:SF69	INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN	2.3e-216	722.5	258-1838
XP_046646814.1	PTHR24075:SF0	TRANSLOCATION PROTEIN SEC63 HOMOLOG	9.3e-202	672.8	1-743
XP_046657206.1	PTHR10574:SF439	WING BLISTER, ISOFORM B	0	4379.2	102-3313
XP_046655588.1	PTHR31283	EKC/KEOPS COMPLEX SUBUNIT PCC1 FAMILY MEMBER	2.4e-22	79.4	50-130
XP_046633519.1	PTHR31373:SF27	EMB|CAB86628.1	1.1e-232	774.5	15-626
XP_046632890.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	9e-62	210.1	15-308
XP_046653312.1	PTHR21451:SF0	HISTONE-LYSINE N-METHYLTRANSFERASE, H3 LYSINE-79 SPECIFIC	7.2e-191	636.4	5-992
XP_046642456.1	PTHR34179	TUMOR PROTEIN P53-INDUCIBLE PROTEIN 13	5.5e-85	286.5	34-286
XP_046630763.1	PTHR13817:SF163	OBSCURIN	0	4904.0	1-3827
XP_046651751.1	PTHR24364:SF18	LP06937P	2e-97	327.6	1-449
XP_046653985.1	PTHR47968:SF36	CENTROMERE-ASSOCIATED PROTEIN E	6.5e-180	601.1	1-1790
XP_046637753.1	PTHR10362:SF7	HISTIDINE AMMONIA-LYASE	9.8e-210	698.6	132-647
XP_046639085.1	PTHR10579:SF52	CALCIUM-ACTIVATED CHLORIDE CHANNEL REGULATOR 1	8.3e-51	173.1	27-858
XP_046634813.1	PTHR13129:SF4	DDB1- AND CUL4-ASSOCIATED FACTOR 1	0	1551.0	5-1457
XP_046635278.1	PTHR10188:SF35	ASPARAGINASE-LIKE PROTEIN 1	3.3e-98	329.3	5-310
XP_046653115.1	PTHR20958:SF6	FR47 DOMAIN-CONTAINING PROTEIN-RELATED	7.2e-50	170.8	39-331
XP_046642863.1	PTHR10766:SF36	TRANSMEMBRANE 9 SUPERFAMILY MEMBER 2	0	1048.8	17-650
XP_046651464.1	PTHR23175	PDZ DOMAIN-CONTAINING PROTEIN	9.2e-170	568.0	40-2440
XP_046648679.1	PTHR34398:SF2	SUBFAMILY NOT NAMED	7.1e-182	604.1	3-514
XP_046656402.1	PTHR21648	FLAGELLAR RADIAL SPOKE PROTEIN 3	2.5e-20	73.3	177-330
XP_046640790.1	PTHR24388	ZINC FINGER PROTEIN	1.8e-32	113.8	9-229
XP_046657825.1	PTHR30612:SF10	SECA_MOTOR_DEAD DOMAIN-CONTAINING PROTEIN	3.3e-139	466.6	2442-3773
XP_046644792.1	PTHR21386	INSCUTEABLE	9.1e-173	576.6	408-1263
XP_046645822.1	PTHR11660:SF57	SOLUTE CARRIER FAMILY 40 PROTEIN	2.6e-151	504.9	3-511
XP_046633497.1	PTHR24388	ZINC FINGER PROTEIN	9e-48	164.4	156-652
XP_046644946.1	PTHR16502	UNCHARACTERIZED	0.00016	22.2	4-162
XP_046637591.1	PTHR11012:SF30	PROTEIN KINASE-LIKE DOMAIN-CONTAINING	8.7e-94	315.6	5-484
XP_046656330.1	PTHR20870	BARDET-BIEDL SYNDROME 1 PROTEIN	1.5e-128	430.3	3-505
XP_046651593.1	PTHR43038:SF2	RH61964P	1.1e-216	722.1	30-794
XP_046656240.1	PTHR31594:SF14	FIBRONECTIN TYPE-III DOMAIN-CONTAINING PROTEIN	1.5e-132	444.4	11-526
XP_046650771.1	PTHR48094:SF12	PARKINSON DISEASE PROTEIN 7 HOMOLOG	2.3e-69	233.4	2-187
XP_046640696.1	PTHR22594:SF5	ASPARTATE--TRNA LIGASE, MITOCHONDRIAL	5.6e-235	782.0	26-618
XP_046642294.1	PTHR36692:SF3	PROTEIN SNAKESKIN	3.1e-48	164.1	19-148
XP_046635930.1	PTHR31350:SF21	F-BOX ONLY PROTEIN 21	3.9e-60	204.7	23-525
XP_046639407.1	PTHR14957	UBIQUITIN-LIKE-CONJUGATING ENZYME ATG10	3.4e-34	118.9	5-213
XP_046657474.1	PTHR44176	DNAJ HOMOLOG SUBFAMILY C MEMBER 25	1.2e-108	363.5	6-313
XP_046631395.1	PTHR10742:SF398	AMINO_OXIDASE DOMAIN-CONTAINING PROTEIN-RELATED	1.2e-157	526.0	3-470
XP_046635017.1	PTHR21177	IP06524P-RELATED	8.1e-107	358.9	70-538
XP_046631192.1	PTHR43272:SF28	LONG-CHAIN-FATTY-ACID--COA LIGASE 1	2.9e-265	882.2	21-695
XP_046641700.1	PTHR45630:SF8	CATION-TRANSPORTING ATPASE	0	1308.4	50-1207
XP_046636210.1	PTHR10380:SF173	CUTICULAR PROTEIN 47EG-RELATED	6.2e-34	117.8	4-141
XP_046641954.1	PTHR24197:SF44	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 54	2.1e-49	169.3	44-518
XP_046644928.1	PTHR22930:SF85	GH03217P-RELATED	8.5e-15	55.6	7-132
XP_046652083.1	PTHR22948:SF72	FI20010P1-RELATED	6.6e-74	250.1	2-945
XP_046633924.1	PTHR14398	RNA RECOGNITION RRM/RNP DOMAIN	2.4e-34	119.8	1-342
XP_046652966.1	PTHR22752:SF9	COUPLED RECEPTOR, PUTATIVE-RELATED	1.9e-125	419.5	43-477
XP_046651786.1	PTHR11588:SF410	TUBULIN ALPHA-2 CHAIN	0	1131.8	4-441
XP_046642481.1	PTHR24413:SF213	FI01029P-RELATED	1.1e-99	334.6	58-359
XP_046638036.1	PTHR23429:SF0	GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE	4.6e-236	785.0	36-518
XP_046634100.1	PTHR46685	28S RIBOSOMAL PROTEIN S15, MITOCHONDRIAL	1e-65	223.0	17-265
XP_046655047.1	PTHR48103:SF2	MIDASIN	0	4336.5	55-5122
XP_046637884.1	PTHR46481	ZINC FINGER BED DOMAIN-CONTAINING PROTEIN 4	4.6e-70	237.7	69-839
XP_046653797.1	PTHR15668	JM1 PROTEIN	3.1e-49	168.9	5-142
XP_046658058.1	PTHR42765:SF1	ISOLEUCINE--TRNA LIGASE, MITOCHONDRIAL	0	1094.0	13-964
XP_046645459.1	PTHR14167:SF97	CAP, ISOFORM AC	3.1e-115	387.4	140-3554
XP_046645615.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	2.8e-137	458.6	185-960
XP_046637774.1	PTHR35454	AGAP005206-PA	9.7e-61	206.5	1-259
XP_046650594.1	PTHR24270:SF21	LOW-DENSITY LIPOPROTEIN RECEPTOR	2.6e-19	69.6	7-80
XP_046651876.1	PTHR10900:SF120	FI19380P1	5.2e-56	191.2	30-327
XP_046638978.1	PTHR12433:SF11	MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 25	2.2e-93	314.9	13-861
XP_046650881.1	PTHR24346:SF36	BR SERINE/THREONINE KINASE 1	0	1029.5	6-730
XP_046639567.1	PTHR36983:SF2	DNAJ HOMOLOG SUBFAMILY C MEMBER 13	0	2495.5	5-2226
XP_046637990.1	PTHR11188:SF163	ARRESTIN DOMAIN-CONTAINING PROTEIN 1	3.2e-35	122.9	2-278
XP_046647086.1	PTHR12042:SF21	ALPHA-1,4-N-ACETYLGLUCOSAMINYLTRANSFERASE	3.1e-96	323.4	49-337
XP_046648834.1	PTHR11412:SF146	SUBFAMILY NOT NAMED	0	2809.5	104-1626
XP_046656171.1	PTHR11814:SF55	SODIUM-INDEPENDENT SULFATE ANION TRANSPORTER	3.5e-176	588.0	32-598
XP_046635531.1	PTHR11347:SF74	CAMP-SPECIFIC 3',5'-CYCLIC PHOSPHODIESTERASE 4A	3e-295	982.7	14-661
XP_046649818.1	PTHR15995	PROTEIN ZWILCH HOMOLOG	1.2e-118	397.8	4-546
XP_046652925.1	PTHR47537:SF3	CUB DOMAIN-CONTAINING PROTEIN	2.8e-292	972.5	56-1066
XP_046631486.1	PTHR11461:SF371	SERPIN DOMAIN-CONTAINING PROTEIN	1.7e-104	350.7	64-442
XP_046647963.1	PTHR21308:SF1	PHYTANOYL-COA DIOXYGENASE, PEROXISOMAL	2.5e-81	274.1	6-271
XP_046640953.1	PTHR11835:SF42	ISOCITRATE DEHYDROGENASE [NAD] SUBUNIT BETA, MITOCHONDRIAL	7.2e-172	571.9	37-378
XP_046657000.1	PTHR46077:SF5	RING-TYPE DOMAIN-CONTAINING PROTEIN	1.6e-36	126.7	5-123
XP_046649523.1	PTHR45990	DNA REPAIR PROTEIN REV1	2.9e-253	844.6	1-992
XP_046633887.1	PTHR24056:SF128	CYCLIN-DEPENDENT KINASE 17	1.4e-208	694.2	68-483
XP_046655734.1	PTHR21231:SF7	GPN-LOOP GTPASE 3	3.6e-109	365.0	1-267
XP_046637927.1	PTHR11528:SF87	HEAT SHOCK PROTEIN HSP 90-ALPHA	0	1405.0	5-718
XP_046651283.1	PTHR14918	KICSTOR COMPLEX PROTEIN SZT2	0	3456.2	6-3896
XP_046647683.1	PTHR13382:SF54	F-BOX AND LEUCINE-RICH REPEAT PROTEIN 16	1.5e-47	163.5	51-437
XP_046645709.1	PTHR24123:SF128	ANK_REP_REGION DOMAIN-CONTAINING PROTEIN	3.6e-168	560.7	292-778
XP_046630791.1	PTHR10083:SF376	SERINE PEPTIDASE INHIBITOR, KUNITZ TYPE, 3	1.8e-223	737.4	620-2237
XP_046641094.1	PTHR22552:SF24	RE35358P	1.5e-05	26.0	1-272
XP_046645362.1	PTHR33099	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	2.6e-54	185.5	64-444
XP_046657571.1	PTHR23279:SF44	DEFECTIVE PROBOSCIS EXTENSION RESPONSE 12, ISOFORM C	1.6e-43	149.4	1-204
XP_046631573.1	PTHR43530	QUEUINE TRNA-RIBOSYLTRANSFERASE CATALYTIC SUBUNIT 1	6.7e-196	651.3	4-392
XP_046653477.1	PTHR22948:SF72	FI20010P1-RELATED	3.1e-140	469.7	2-1419
XP_046645165.1	PTHR21646:SF45	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 4	2.1e-297	989.7	55-879
XP_046638422.1	PTHR12999:SF21	ZINC FINGER RAN-BINDING DOMAIN-CONTAINING PROTEIN 2	3.2e-74	250.6	3-262
XP_046654150.1	PTHR23076:SF97	ATP-DEPENDENT ZINC METALLOPROTEASE YME1L1	4.4e-225	749.9	83-696
XP_046651172.1	PTHR11748:SF111	D-LACTATE DEHYDROGENASE, MITOCHONDRIAL-RELATED	4.3e-173	577.0	1-394
